,sales_price,sales_date,Lot_size,bedrooms,finishedsqft,lastsolddate,lastsoldprice,latitude,longitude,zestimate,zindexvalue,full_bath,other_bath,is_studio,other_rooms,median_price,bg_1.0,bg_2.0,bg_3.0,bg_4.0,bg_5.0,bg_6.0,bg_7.0,bg_8.0,bg_9.0,bg_10.0,bg_11.0,bg_12.0,bg_13.0,bg_14.0,bg_15.0,ob_0.25,ob_0.5,ob_0.75
9296,450000,12/21/2012,2495,3.0,1746.0,12/21/2012,450000.0,37.719045,-122.465972,1002627.0,883100,2.0,0.0,0,3.0,768000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9297,768000,12/21/2012,2495,3.0,1288.0,12/21/2012,768000.0,37.718329,-122.470461,795084.0,883100,2.0,0.0,0,3.0,768000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9298,800000,12/21/2012,3458,3.0,1578.0,12/21/2012,800000.0,37.734029,-122.485786,1337280.0,1237900,2.0,0.0,0,3.0,1090000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9299,599000,12/21/2012,2949,3.0,994.0,12/21/2012,599000.0,37.730628,-122.418939,719009.0,891600,1.0,0.0,0,2.0,725000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9300,600000,12/21/2012,2500,3.0,1625.0,12/21/2012,600000.0,37.718285,-122.404966,688346.0,690400,2.0,0.0,0,4.0,625000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9301,776000,12/20/2012,1540,2.0,2970.0,02/26/2013,635500.0,37.774721,-122.423427,1375473.0,1202900,1.0,0.0,0,10.0,1030000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9302,670000,12/20/2012,35284,1.0,1085.0,10/30/2015,1140000.0,37.78565,-122.394039,966513.0,1269100,1.0,0.0,0,3.0,1094000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9303,501000,12/20/2012,80150,2.0,809.0,12/20/2012,501000.0,37.753905,-122.40202,679017.0,1264000,1.0,0.0,0,2.0,845250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9304,517000,12/20/2012,23522,1.0,807.0,12/20/2012,517000.0,37.78318400000001,-122.399084,691239.0,993200,1.0,0.0,0,2.0,955000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9305,399000,12/20/2012,12197,1.0,557.0,12/20/2012,399000.0,37.759831,-122.409205,748476.0,1167700,1.0,0.0,0,1.0,960000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9306,400000,12/20/2012,1751,4.0,2880.0,10/06/2015,220000.0,37.733861,-122.417777,1455542.0,1214400,4.0,0.0,0,5.0,1150000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9307,750000,12/20/2012,1908,3.0,1250.0,12/20/2012,750000.0,37.741723,-122.421859,1307523.0,1214400,2.0,0.0,0,5.0,1107500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9308,1930000,12/20/2012,3123,4.0,2768.0,12/20/2012,1930000.0,37.761874,-122.43323,3022098.0,1718500,2.0,0.0,0,6.0,2019500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9309,675000,12/20/2012,3000,3.0,1250.0,12/20/2012,675000.0,37.742445,-122.498964,1077459.0,982900,1.0,0.0,0,6.0,804500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9310,2150000,12/20/2012,3184,4.0,2606.0,04/12/2013,2425000.0,37.785372,-122.473536,3529913.0,2202400,3.0,0.5,0,4.0,2475000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9311,535000,12/20/2012,67954,1.0,1020.0,12/20/2012,535000.0,37.803209,-122.430629,846986.0,2157700,1.0,0.0,0,2.0,1400000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9312,1576000,12/20/2012,4143,3.0,1763.0,12/20/2012,1576000.0,37.795545,-122.4378,2933312.0,1884400,2.0,0.5,0,10.0,1285000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9313,6250000,12/20/2012,12535,5.0,4659.0,12/20/2012,6250000.0,37.796618,-122.426393,8170514.0,1884400,4.0,0.5,0,11.0,4000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9314,460000,12/20/2012,2273,2.0,1204.0,05/10/2013,637000.0,37.732244,-122.401135,729357.0,720300,1.0,0.0,0,3.0,631500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9315,374000,12/20/2012,7325,1.0,744.0,12/20/2012,374000.0,37.745625,-122.44244,658050.0,1070100,1.0,0.0,0,2.0,575000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9317,640000,12/20/2012,0,2.0,874.0,12/20/2012,640000.0,37.800342,-122.40686,1067502.0,1215500,1.0,0.0,0,2.0,1100000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9318,1378000,12/20/2012,1188,3.0,1262.0,11/08/2013,1650000.0,37.80148,-122.403789,1611210.0,1215500,2.0,0.0,0,4.0,1701000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9319,625000,12/20/2012,41654,1.0,853.0,12/20/2012,625000.0,37.773387,-122.395759,928708.0,957300,1.0,0.0,0,3.0,888000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9320,1250000,12/19/2012,38571,2.0,1622.0,04/24/2015,1915000.0,37.787031,-122.393642,2033725.0,1269100,2.0,0.0,0,3.0,1094000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9321,550000,12/19/2012,213232,2.0,1654.0,12/19/2012,550000.0,37.777641,-122.393417,1605137.0,957300,2.0,0.0,0,2.0,888000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9322,755000,12/19/2012,63237,2.0,981.0,12/19/2012,755000.0,37.779422,-122.396712,1173512.0,957300,2.0,0.0,0,3.0,820000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9323,600000,12/19/2012,1825,2.0,1085.0,12/19/2012,600000.0,37.805381,-122.421623,1395870.0,1608800,2.0,0.0,0,3.0,1273000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9324,1530000,12/19/2012,2495,3.0,2500.0,12/19/2012,1530000.0,37.745147,-122.409552,2751133.0,1214400,3.0,0.0,0,7.0,1107500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9325,1300000,12/19/2012,2901,2.0,1150.0,04/06/2015,2200000.0,37.755478,-122.43914,1726202.0,1718500,1.0,0.5,0,4.0,2019500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9326,1475000,12/19/2012,3453,2.0,1587.0,12/19/2012,1475000.0,37.788217,-122.444492,1858433.0,1884400,2.0,0.0,0,3.0,1285000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9327,2050000,12/19/2012,3381,3.0,3090.0,12/19/2012,2050000.0,37.789323,-122.432946,4955865.0,1884400,3.0,0.5,0,6.0,4000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9328,340500,12/19/2012,3000,3.0,2055.0,12/19/2012,340500.0,37.77381,-122.466242,1843841.0,1679000,2.0,0.0,0,5.0,1663500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9329,740000,12/19/2012,1916,3.0,1625.0,12/19/2012,740000.0,37.777791,-122.49832,1198919.0,1187700,2.0,0.0,0,3.0,1061000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9330,701000,12/19/2012,2060,2.0,1112.0,12/19/2012,701000.0,37.754681,-122.502563,1391875.0,1030300,1.0,0.0,0,3.0,850000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9331,837500,12/19/2012,2848,4.0,1516.0,12/19/2012,837500.0,37.743911,-122.432387,2038887.0,1751900,2.0,0.0,0,3.0,1900000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9332,1925000,12/18/2012,60150,2.0,1455.0,12/18/2012,1925000.0,37.78622,-122.40431,2720985.0,993200,2.0,0.5,0,3.0,955000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
9333,500000,12/18/2012,1324,3.0,956.0,12/18/2012,500000.0,37.75162,-122.39906,752524.0,1264000,1.0,0.0,0,2.0,1435000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9334,1300000,12/18/2012,3485,2.0,1572.0,12/18/2012,1300000.0,37.782775,-122.389686,1961649.0,1269100,2.0,0.0,0,3.0,1094000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9335,325000,12/18/2012,16988,0.0,390.0,06/19/2013,370000.0,37.790075,-122.414729,577746.0,795400,1.0,0.0,1,2.0,665000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9336,1189000,12/18/2012,39396,2.0,1319.0,12/18/2012,1189000.0,37.760635,-122.42436200000002,1557332.0,1167700,2.0,0.5,0,4.0,960000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
9337,825000,12/18/2012,1873,0.0,2875.0,12/18/2012,825000.0,37.75115200000001,-122.427653,1758064.0,1751900,3.0,0.0,1,10.0,1580000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9338,4990000,12/18/2012,3023,4.0,3200.0,12/18/2012,4990000.0,37.792268,-122.446092,7484402.0,1884400,5.0,0.0,0,5.0,4000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9339,776000,12/18/2012,2996,2.0,1350.0,12/18/2012,776000.0,37.739233,-122.486915,888597.0,1094000,1.0,0.0,0,5.0,925000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9340,825000,12/18/2012,0,2.0,1216.0,12/18/2012,825000.0,37.774887,-122.4457,1107892.0,1211900,1.0,0.0,0,3.0,925000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9341,1050000,12/18/2012,6534,4.0,2432.0,12/18/2012,1050000.0,37.776614,-122.457382,1762589.0,1419600,2.0,0.0,0,7.0,1055000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9342,650000,12/18/2012,2996,2.0,961.0,12/18/2012,650000.0,37.763625,-122.508629,1057118.0,1030300,1.0,0.0,0,3.0,850000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9343,865500,12/17/2012,1875,4.0,1530.0,12/17/2012,865500.0,37.774556,-122.411987,1168537.0,957300,2.0,0.0,0,4.0,888000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9344,800000,12/17/2012,38571,2.0,995.0,12/17/2012,800000.0,37.787029,-122.3936,1287269.0,1269100,2.0,0.0,0,2.0,1094000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9345,187500,12/17/2012,213232,1.0,699.0,12/17/2012,187500.0,37.777641,-122.393417,724913.0,957300,1.0,0.0,0,2.0,820000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9346,629000,12/17/2012,5663,1.0,1173.0,12/17/2012,629000.0,37.778163,-122.395774,1106501.0,957300,1.0,0.0,0,1.0,820000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9347,510000,12/17/2012,1751,3.0,1588.0,10/18/2013,1055000.0,37.737771,-122.410486,1387285.0,1214400,2.0,0.0,0,3.0,1107500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9348,610000,12/17/2012,2722,3.0,2542.0,12/17/2012,610000.0,37.724329,-122.436479,1118997.0,986000,1.0,0.0,0,5.0,820000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9349,2195000,12/17/2012,3436,3.0,3093.0,12/17/2012,2195000.0,37.771071,-122.451323,2553677.0,1337700,4.0,0.0,0,5.0,2001500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9350,1435000,12/17/2012,2503,3.0,1519.0,12/17/2012,1435000.0,37.787373,-122.451528,1597300.0,5244900,2.0,0.0,0,3.0,1925000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9351,729000,12/17/2012,871,2.0,950.0,12/17/2012,729000.0,37.802751,-122.407558,1074533.0,1215500,1.0,0.0,0,2.0,1100000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9352,609000,12/14/2012,871,2.0,935.0,12/14/2012,609000.0,37.765474,-122.42491499999998,865649.0,1167700,1.0,0.0,0,2.0,960000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9353,1007500,12/14/2012,2501,3.0,1907.0,12/14/2012,1007500.0,37.75865,-122.396475,2221729.0,1264000,3.0,0.5,0,3.0,845250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
9354,1025000,12/14/2012,2495,2.0,1250.0,12/14/2012,1025000.0,37.758089,-122.399328,1624972.0,1264000,1.0,0.0,0,3.0,1435000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9355,1275000,12/14/2012,21344,3.0,1684.0,12/14/2012,1275000.0,37.794951,-122.424319,1789665.0,1884400,2.0,0.0,0,3.0,1285000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9357,471000,12/14/2012,1568,2.0,1539.0,12/14/2012,471000.0,37.73372,-122.413603,1429689.0,1214400,2.0,0.0,0,5.0,1107500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9358,980000,12/14/2012,1750,3.0,1620.0,12/14/2012,980000.0,37.74475,-122.407416,1930689.0,1214400,2.0,0.0,0,4.0,1107500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9359,1110000,12/14/2012,1751,3.0,2229.0,12/14/2012,1110000.0,37.73575,-122.414033,1725216.0,1214400,3.0,0.0,0,3.0,1107500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9360,440000,12/14/2012,2044,4.0,1052.0,12/14/2012,440000.0,37.71471,-122.4563,750998.0,752700,4.0,0.0,0,3.0,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9361,540000,12/14/2012,2034,4.0,1500.0,12/14/2012,540000.0,37.720697,-122.439529,854266.0,986000,2.0,0.0,0,3.0,820000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9362,850000,12/14/2012,2813,2.0,1150.0,12/14/2012,850000.0,37.730946,-122.447592,1047146.0,1030800,2.0,0.0,0,3.0,925000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9363,975000,12/14/2012,2848,2.0,1384.0,12/14/2012,975000.0,37.758168,-122.440398,1245091.0,1718500,1.0,0.0,0,3.0,1160000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9364,719500,12/14/2012,2883,5.0,4142.0,02/01/2013,5000000.0,37.78971,-122.436919,5098674.0,1884400,3.0,0.5,0,4.0,4000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9365,910000,12/14/2012,2614,2.0,1110.0,12/14/2012,910000.0,37.790974,-122.443058,1183066.0,1884400,1.0,0.0,0,3.0,1285000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9366,910000,12/14/2012,2614,3.0,1607.0,12/14/2012,910000.0,37.787475,-122.450625,1926722.0,5244900,1.0,0.0,0,3.0,1925000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9367,1975000,12/14/2012,2996,5.0,3350.0,01/02/2013,1975000.0,37.783684,-122.469512,2303109.0,1679000,5.0,0.0,0,4.0,1663500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9368,790500,12/14/2012,3000,2.0,1225.0,12/14/2012,790500.0,37.773518,-122.489302,1185715.0,1480400,1.0,0.5,0,3.0,1301000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9369,420000,12/14/2012,2796,2.0,887.0,12/14/2012,420000.0,37.733043,-122.396974,648248.0,720300,1.0,0.0,0,2.0,631500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9370,425000,12/14/2012,1875,3.0,920.0,12/14/2012,425000.0,37.720801,-122.391759,666611.0,719000,1.0,0.5,0,2.0,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9371,550500,12/14/2012,2500,4.0,3054.0,12/14/2012,550500.0,37.718942,-122.39348400000002,1075084.0,719000,4.0,0.0,0,3.0,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9372,2100000,12/14/2012,5044,4.0,2236.0,12/14/2012,2100000.0,37.735551,-122.468578,2376142.0,3009100,2.0,0.0,0,4.0,2032500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9373,138000,12/14/2012,17200,1.0,647.0,11/05/2013,485000.0,37.73184000000001,-122.443995,595799.0,1030800,1.0,0.0,0,2.0,645000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9374,1010000,12/14/2012,3092,3.0,962.0,12/14/2012,1010000.0,37.738657,-122.434854,1754528.0,1628900,1.0,0.5,0,2.0,1380000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9375,1745000,12/14/2012,3036,4.0,2185.0,12/14/2012,1745000.0,37.74815,-122.436935,2980705.0,1751900,3.0,0.0,0,5.0,1900000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9376,410000,12/14/2012,325629,3.0,1200.0,12/14/2012,410000.0,37.71048,-122.467645,690478.0,688100,2.0,0.0,0,2.0,680000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9377,530000,12/14/2012,588,1.0,585.0,12/14/2012,530000.0,37.80494,-122.41283500000002,739636.0,1218900,1.0,0.0,0,2.0,805000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9378,1305000,12/14/2012,1437,3.0,1200.0,12/14/2012,1305000.0,37.801618,-122.408812,1692202.0,1215500,1.0,0.5,0,2.0,1701000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9379,216000,12/14/2012,114415,1.0,805.0,12/14/2012,216000.0,37.711177,-122.388069,502393.0,719000,1.0,0.0,0,2.0,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9380,570000,12/14/2012,0,2.0,1144.0,12/14/2012,570000.0,37.751073,-122.411949,852210.0,1167700,1.0,0.0,0,3.0,960000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9381,7500000,12/14/2012,3828,5.0,3960.0,12/14/2012,7500000.0,37.792769,-122.437143,10883690.0,1884400,5.0,0.0,0,7.0,4000000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9382,629000,12/13/2012,42969,1.0,815.0,12/13/2012,629000.0,37.77898,-122.391769,940384.0,1269100,1.0,0.0,0,2.0,1094000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9383,487500,12/13/2012,4356,1.0,650.0,12/13/2012,487500.0,37.78675,-122.424235,734995.0,839200,1.0,0.0,0,2.0,710000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9384,1870000,12/13/2012,3123,3.0,2032.0,12/13/2012,1870000.0,37.761533,-122.4332,3314581.0,1718500,2.0,0.0,0,4.0,2019500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9385,579000,12/13/2012,52937,1.0,827.0,12/13/2012,579000.0,37.781951,-122.431976,838072.0,971300,1.0,0.0,0,4.0,709000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9386,851000,12/13/2012,1742,2.0,1365.0,07/17/2014,1150000.0,37.770965,-122.428805,1262944.0,1202900,1.0,0.0,0,3.0,999000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9387,2050000,12/13/2012,2500,3.0,2039.0,12/13/2012,2050000.0,37.760644,-122.448634,2864020.0,2111800,2.0,0.5,0,5.0,2302000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9388,565000,12/13/2012,1999,1.0,1075.0,12/13/2012,565000.0,37.77517,-122.504394,984750.0,1187700,1.0,0.0,0,4.0,1061000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9389,680000,12/13/2012,2515,1.0,740.0,12/13/2012,680000.0,37.778503,-122.484917,876221.0,1480400,1.0,0.0,0,3.0,1301000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
